,3,4,5,6,7
1718,Colgate,American,V,70,65
1719,Colgate,Holy Cross,V,50,56
1720,Colgate,Navy,H,55,52
1721,Colgate,Army West Point,H,70,58
1722,Colgate,Bucknell,V,58,75
1723,Colgate,Boston U.,H,68,69
1724,Colgate,Loyola Maryland,V,66,56
1725,Colgate,Lehigh,V,69,87
1726,Colgate,Lafayette,H,69,73
1727,Colgate,Lehigh,V,72,77
1728,Colorado,Sacramento St.,H,90,53
1729,Colorado,Seattle U,H,67,55
1730,Colorado,La.-Monroe,H,89,70
1731,Colorado,Notre Dame,N,83,89
1732,Colorado,Texas,N,68,54
1733,Colorado,Wofford,H,75,60
1734,Colorado,Colorado St.,H,58,72
1735,Colorado,Portland,V,76,63
1736,Colorado,Xavier,H,68,66
1737,Colorado,BYU,V,71,79
1738,Colorado,Air Force,V,75,68
1739,Colorado,Eastern Wash.,H,76,68
1740,Colorado,Utah,V,60,76
1741,Colorado,Arizona St.,V,77,78
1742,Colorado,Arizona,V,73,82
1743,Colorado,UCLA,H,89,104
1744,Colorado,Southern California,H,68,71
1745,Colorado,Washington,V,83,85
1746,Colorado,Washington St.,V,89,91
1747,Colorado,Oregon St.,H,85,78
1748,Colorado,Oregon,H,74,65
1749,Colorado,Stanford,V,81,74
1750,Colorado,California,V,66,77
1751,Colorado,Washington,H,81,66
1752,Colorado,Washington St.,H,81,49
1753,Colorado,Oregon St.,V,60,52
1754,Colorado,Oregon,V,73,101
1755,Colorado,Utah,H,81,86
1756,Colorado,Stanford,H,91,72
1757,Colorado,California,H,54,46
1758,Colorado,Washington St.,N,73,63
1759,Colorado,Arizona,N,78,92
1760,Colorado,UCF,V,74,79
1761,Colorado St.,New Mexico St.,H,64,61
1762,Colorado St.,Stanford,V,49,56
1763,Colorado St.,UMES,H,76,65
1764,Colorado St.,Southeastern La.,H,67,59
1765,Colorado St.,Alcorn,H,80,58
1766,Colorado St.,Colorado,V,72,58
1767,Colorado St.,Wichita St.,H,67,82
1768,Colorado St.,Northern Colo.,H,81,64
1769,Colorado St.,Kansas St.,H,70,89
1770,Colorado St.,Loyola Marymount,H,66,69
1771,Colorado St.,Long Beach St.,V,55,56
1772,Colorado St.,UNLV,H,91,77
1773,Colorado St.,Boise St.,V,73,74
1774,Colorado St.,San Jose St.,V,76,71
1775,Colorado St.,Air Force,H,85,58
1776,Colorado St.,New Mexico,H,71,84
1777,Colorado St.,Fresno St.,V,57,78
1778,Colorado St.,Utah St.,V,64,56
1779,Colorado St.,San Jose St.,H,81,72
1780,Colorado St.,San Diego St.,V,78,77
1781,Colorado St.,Boise St.,H,76,79
1782,Colorado St.,UNLV,V,69,49
1783,Colorado St.,Utah St.,H,69,52
1784,Colorado St.,Fresno St.,H,78,62
1785,Colorado St.,Wyoming,V,78,73
1786,Colorado St.,New Mexico,V,68,56
1787,Colorado St.,San Diego St.,H,56,55
1788,Colorado St.,Wyoming,H,78,76
1789,Colorado St.,Nevada,V,72,85
1790,Colorado St.,Air Force,N,81,55
1791,Colorado St.,San Diego St.,N,71,63
1792,Colorado St.,Nevada,N,71,79
1793,Colorado St.,Col. of Charleston,H,81,74
1794,Colorado St.,CSU Bakersfield,H,63,81
1795,Columbia,Stony Brook,V,73,66
1796,Columbia,Saint Joseph's,V,65,85
1797,Columbia,Quinnipiac,V,86,78
1798,Columbia,Army West Point,H,83,88
1799,Columbia,Colgate,H,81,78
1800,Columbia,Hofstra,H,86,88
1801,Columbia,Seton Hall,V,71,95
1802,Columbia,Navy,V,54,69
1803,Columbia,Miami (FL),V,67,78
1804,Columbia,Albany (NY),H,67,70
1805,Columbia,Maine,V,98,73
1806,Columbia,Howard,H,66,48
1807,Columbia,Cornell,V,79,75
1808,Columbia,Cornell,H,62,67
1809,Columbia,Dartmouth,H,66,54
1810,Columbia,Harvard,H,65,62
1811,Columbia,Yale,H,78,87
1812,Columbia,Brown,H,83,78
1813,Columbia,Penn,V,62,70
1814,Columbia,Princeton,V,59,61
1815,Columbia,Harvard,V,72,78
1816,Columbia,Dartmouth,V,79,80
1817,Columbia,Princeton,H,45,64
1818,Columbia,Penn,H,70,67
1819,Columbia,Brown,V,68,88
1820,Columbia,Yale,V,71,75
1821,Coppin St.,Hofstra,V,72,74
1822,Coppin St.,Valparaiso,V,58,78
1823,Coppin St.,Coastal Caro.,V,59,89
1824,Coppin St.,BYU,V,59,96
1825,Coppin St.,Utah,V,51,94
1826,Coppin St.,Ball St.,N,77,79
1827,Coppin St.,Grand Canyon,V,37,70
1828,Coppin St.,Georgetown,V,44,96
1829,Coppin St.,Clemson,V,43,85
1830,Coppin St.,Akron,V,63,87
1831,Coppin St.,Buffalo,V,52,87
1832,Coppin St.,La.-Monroe,H,53,65
1833,Coppin St.,Mt. St. Mary's,V,49,87
1834,Coppin St.,South Carolina St.,H,75,59
1835,Coppin St.,Florida A&M,V,53,54
1836,Coppin St.,Bethune-Cookman,V,76,73
1837,Coppin St.,N.C. A&T,H,75,73
1838,Coppin St.,Howard,V,81,72
1839,Coppin St.,Norfolk St.,H,64,74
1840,Coppin St.,Morgan St.,H,74,76
1841,Coppin St.,Hampton,V,65,77
1842,Coppin St.,UMES,V,57,78
1843,Coppin St.,N.C. Central,H,77,86
1844,Coppin St.,Bethune-Cookman,H,76,72
1845,Coppin St.,Delaware St.,H,83,75
1846,Coppin St.,South Carolina St.,V,79,84
1847,Coppin St.,Savannah St.,V,84,83
1848,Coppin St.,Morgan St.,V,66,71
1849,Coppin St.,Hampton,H,82,89
1850,Coppin St.,Howard,N,73,79
1851,Cornell,Binghamton,V,62,68
1852,Cornell,Siena,V,78,89
1853,Cornell,Colgate,H,63,67
1854,Cornell,Lafayette,V,82,75
1855,Cornell,Monmouth,V,61,76
1856,Cornell,Houston,V,53,83
1857,Cornell,Northeastern,H,80,77
1858,Cornell,Wyoming,V,78,97
1859,Cornell,Southern California,V,67,79
1860,Cornell,Troy,N,84,92
1861,Cornell,Southeast Mo. St.,N,78,62
1862,Cornell,Syracuse,V,56,80
1863,Cornell,UMass Lowell,H,96,98
1864,Cornell,Albany (NY),V,59,69
1865,Cornell,Columbia,H,75,79
1866,Cornell,Columbia,V,67,62
1867,Cornell,Harvard,H,71,77
1868,Cornell,Dartmouth,H,75,62
1869,Cornell,Brown,H,70,81
1870,Cornell,Yale,H,71,78
1871,Cornell,Princeton,V,60,69
1872,Cornell,Penn,V,63,82
1873,Cornell,Dartmouth,V,69,65
1874,Cornell,Harvard,V,75,87
1875,Cornell,Penn,H,66,69
1876,Cornell,Princeton,H,60,75
1877,Cornell,Yale,V,63,90
1878,Cornell,Brown,V,92,78
1879,Creighton,UMKC,H,89,82
1880,Creighton,Wisconsin,H,79,67
1881,Creighton,Washington St.,N,103,77
1882,Creighton,North Carolina St.,N,112,94
1883,Creighton,Ole Miss,N,86,77
1884,Creighton,Loyola Maryland,H,82,52
1885,Creighton,Buffalo,H,93,72
1886,Creighton,Akron,H,82,70
1887,Creighton,Nebraska,V,77,62
1888,Creighton,Longwood,H,113,58
1889,Creighton,Oral Roberts,H,66,65
1890,Creighton,Arizona St.,V,96,85
1891,Creighton,Seton Hall,H,89,75
1892,Creighton,Villanova,H,70,80
1893,Creighton,St. John's (NY),V,85,72
1894,Creighton,Providence,V,78,64
1895,Creighton,Butler,H,75,64
1896,Creighton,Xavier,V,72,67
1897,Creighton,Marquette,H,94,102
1898,Creighton,Georgetown,V,51,71
1899,Creighton,DePaul,H,83,66
1900,Creighton,Butler,V,76,67
1901,Creighton,Xavier,H,80,82
1902,Creighton,DePaul,V,93,58
1903,Creighton,Seton Hall,V,81,87
1904,Creighton,Georgetown,H,87,70
1905,Creighton,Providence,H,66,68
1906,Creighton,Villanova,V,63,79
1907,Creighton,St. John's (NY),H,82,68
1908,Creighton,Marquette,V,83,91
1909,Creighton,Providence,N,70,58
1910,Creighton,Xavier,N,75,72
1911,Creighton,Villanova,N,60,74
1912,Creighton,Rhode Island,N,72,84
1913,Dartmouth,Rhode Island,V,61,84
1914,Dartmouth,Fairfield,H,62,79
1915,Dartmouth,Marist,H,69,75
1916,Dartmouth,Longwood,V,80,86
1917,Dartmouth,Old Dominion,V,47,59
1918,Dartmouth,Boston College,V,70,88
1919,Dartmouth,Vermont,V,58,73
1920,Dartmouth,Maine,H,68,73
1921,Dartmouth,Hartford,V,66,70
1922,Dartmouth,LIU Brooklyn,V,82,68
1923,Dartmouth,Bryant,V,75,69
1924,Dartmouth,New Hampshire,H,63,62
1925,Dartmouth,CSU Bakersfield,H,60,64
1926,Dartmouth,Harvard,H,58,74
1927,Dartmouth,Harvard,V,68,82
1928,Dartmouth,Columbia,V,54,66
1929,Dartmouth,Cornell,V,62,75
1930,Dartmouth,Princeton,H,64,69
1931,Dartmouth,Penn,H,74,71
1932,Dartmouth,Yale,V,64,73
1933,Dartmouth,Brown,V,77,74
1934,Dartmouth,Cornell,H,65,69
1935,Dartmouth,Columbia,H,80,79
1936,Dartmouth,Brown,H,75,80
1937,Dartmouth,Yale,H,86,99
1938,Dartmouth,Penn,V,76,74
1939,Dartmouth,Princeton,V,48,85
1940,Davidson,Appalachian St.,H,86,74
1941,Davidson,Clemson,N,78,95
1942,Davidson,Missouri,N,70,55
1943,Davidson,Arizona St.,N,68,60
1944,Davidson,Charlotte,H,79,57
1945,Davidson,Mercer,V,78,57
1946,Davidson,Col. of Charleston,V,61,76
1947,Davidson,North Carolina,V,74,83
1948,Davidson,Kansas,V,71,89
1949,Davidson,Jacksonville,H,75,60
1950,Davidson,Hartford,H,105,75
1951,Davidson,Richmond,H,80,82
1952,Davidson,George Washington,V,69,73
1953,Davidson,Saint Louis,V,77,66
1954,Davidson,Fordham,H,54,60
1955,Davidson,VCU,H,69,63
1956,Davidson,La Salle,V,83,91
1957,Davidson,Duquesne,H,74,60
1958,Davidson,Fordham,V,84,66
1959,Davidson,Saint Joseph's,V,75,60
1960,Davidson,Rhode Island,H,59,70
1961,Davidson,George Mason,H,69,76
1962,Davidson,VCU,V,60,74
1963,Davidson,George Washington,H,74,63
1964,Davidson,Massachusetts,V,79,74
1965,Davidson,Richmond,V,76,84
1966,Davidson,Dayton,H,82,89
1967,Davidson,St. Bonaventure,H,68,63
1968,Davidson,Rhode Island,V,70,73
1969,Davidson,La Salle,N,82,73
1970,Davidson,Dayton,N,73,67
1971,Davidson,Rhode Island,N,60,84
1972,Dayton,Austin Peay,H,96,68
1973,Dayton,Alabama,V,77,72
1974,Dayton,Saint Mary's (CA),H,57,61
1975,Dayton,Nebraska,N,78,80
1976,Dayton,Portland,N,84,74
1977,Dayton,New Mexico,N,64,57
1978,Dayton,Winthrop,H,83,67
1979,Dayton,ETSU,H,75,61
1980,Dayton,Northwestern,N,64,67
1981,Dayton,Vanderbilt,H,68,63
1982,Dayton,VMI,H,92,56
1983,Dayton,La Salle,H,66,55
1984,Dayton,St. Bonaventure,V,90,74
1985,Dayton,Rhode Island,H,67,64
1986,Dayton,Massachusetts,V,55,67
1987,Dayton,Duquesne,V,76,57
1988,Dayton,Richmond,H,75,59
1989,Dayton,Saint Louis,H,67,46
1990,Dayton,VCU,V,68,73
1991,Dayton,Fordham,V,75,66
1992,Dayton,Duquesne,H,90,53
1993,Dayton,Saint Joseph's,H,77,70
1994,Dayton,Rhode Island,V,75,74
1995,Dayton,Saint Louis,V,85,63
1996,Dayton,St. Bonaventure,H,76,72
1997,Dayton,George Mason,H,83,70
1998,Dayton,Davidson,V,89,82
1999,Dayton,VCU,H,79,72
2000,Dayton,George Washington,V,81,87
2001,Dayton,Davidson,N,67,73
2002,Dayton,Wichita St.,N,58,64
2003,DePaul,Robert Morris,H,78,72
2004,DePaul,Rutgers,H,59,66
2005,DePaul,Milwaukee,H,77,59
2006,DePaul,Missouri St.,H,68,66
2007,DePaul,Drake,H,77,75
2008,DePaul,Northwestern,V,64,80
2009,DePaul,Lamar University,H,80,61
2010,DePaul,Temple,N,65,74
2011,DePaul,Ill.-Chicago,H,75,80
2012,DePaul,Chicago St.,H,109,61
2013,DePaul,Southeast Mo. St.,H,81,78
2014,DePaul,Wyoming,N,58,72
2015,DePaul,Missouri St.,N,58,69
2016,DePaul,Villanova,V,65,68
2017,DePaul,St. John's (NY),H,73,79
2018,DePaul,Seton Hall,V,56,87
2019,DePaul,Providence,H,64,63
2020,DePaul,Marquette,V,58,83
2021,DePaul,St. John's (NY),V,68,78
2022,DePaul,Butler,H,69,70
2023,DePaul,Creighton,V,66,83
2024,DePaul,Georgetown,H,73,76
2025,DePaul,Marquette,H,79,92
2026,DePaul,Xavier,V,61,72
2027,DePaul,Creighton,H,58,93
2028,DePaul,Villanova,H,62,75
2029,DePaul,Butler,V,66,82
2030,DePaul,Georgetown,V,67,65
2031,DePaul,Seton Hall,H,79,82
2032,DePaul,Providence,V,64,73
2033,DePaul,Xavier,H,65,79
2034,DePaul,Xavier,N,64,75
2035,Delaware,Bradley,V,63,49
2036,Delaware,La Salle,V,68,74
2037,Delaware,Miami (OH),V,68,66
2038,Delaware,Northern Ky.,N,53,74
2039,Delaware,Austin Peay,N,75,76
2040,Delaware,Delaware St.,H,64,49
2041,Delaware,Yale,V,63,81
2042,Delaware,Seton Hall,V,68,81
2043,Delaware,Marist,H,59,56
2044,Delaware,South Fla.,V,53,81
2045,Delaware,Iona,H,63,54
2046,Delaware,Hofstra,H,56,58
2047,Delaware,Col. of Charleston,H,56,65
2048,Delaware,Northeastern,V,54,90
2049,Delaware,UNCW,H,81,91
2050,Delaware,Towson,V,56,83
2051,Delaware,Drexel,V,60,76
2052,Delaware,Northeastern,H,69,62
2053,Delaware,Towson,H,58,75
2054,Delaware,William & Mary,V,58,82
2055,Delaware,James Madison,H,66,61
2056,Delaware,Hofstra,V,65,73
2057,Delaware,UNCW,V,80,108
2058,Delaware,Elon,H,76,74
2059,Delaware,James Madison,V,58,57
2060,Delaware,Drexel,H,68,67
2061,Delaware,William & Mary,H,64,85
2062,Delaware,Col. of Charleston,V,65,78
2063,Delaware,Elon,V,59,81
2064,Delaware,Hofstra,N,81,76
2065,Delaware,UNCW,N,82,91
2066,Delaware St.,Texas Southern,H,61,74
2067,Delaware St.,UMBC,V,68,90
2068,Delaware St.,Louisiana,V,82,83
2069,Delaware St.,Rice,V,58,80
2070,Delaware St.,Montana St.,V,66,91
2071,Delaware St.,St. John's (NY),V,79,72
2072,Delaware St.,Delaware,V,49,64
2073,Delaware St.,SMU,V,60,74
2074,Delaware St.,North Texas,V,40,73
2075,Delaware St.,Binghamton,V,66,85
2076,Delaware St.,Indiana,V,56,103
2077,Delaware St.,Iowa,V,57,89
2078,Delaware St.,Hawaii,V,66,77
2079,Delaware St.,N.C. A&T,V,55,53
2080,Delaware St.,N.C. Central,V,69,68
2081,Delaware St.,Hampton,H,77,85
2082,Delaware St.,Norfolk St.,H,70,75
2083,Delaware St.,South Carolina St.,V,64,74
2084,Delaware St.,Savannah St.,V,79,94
2085,Delaware St.,Florida A&M,H,68,81
2086,Delaware St.,N.C. Central,H,74,82
2087,Delaware St.,N.C. A&T,H,82,65
2088,Delaware St.,Bethune-Cookman,V,88,82
2089,Delaware St.,Florida A&M,V,80,77
2090,Delaware St.,Morgan St.,V,56,45
2091,Delaware St.,Coppin St.,V,75,83
2092,Delaware St.,Morgan St.,H,54,65
2093,Delaware St.,UMES,H,64,65
2094,Delaware St.,Howard,H,66,56
2095,Delaware St.,Bethune-Cookman,N,62,69
2096,Denver,Jacksonville,H,84,92
2097,Denver,San Jose St.,V,74,69
2098,Denver,Utah Valley,H,85,88
2099,Denver,Eastern Wash.,V,80,85
2100,Denver,Sacramento St.,N,72,61
2101,Denver,Wyoming,V,70,82
2102,Denver,Weber St.,V,57,55
2103,Denver,Texas A&M,V,58,80
2104,Denver,Air Force,V,77,65
2105,Denver,South Ala.,V,64,51
2106,Denver,Northern Colo.,H,73,70
2107,Denver,Ark.-Pine Bluff,H,74,52
2108,Denver,UC Riverside,H,73,55
2109,Denver,Oral Roberts,H,77,73
2110,Denver,South Dakota,H,69,75
2111,Denver,Fort Wayne,V,83,87
2112,Denver,Western Ill.,H,84,70
2113,Denver,North Dakota St.,H,79,55
2114,Denver,Omaha,V,88,97
2115,Denver,IUPUI,V,78,74
2116,Denver,South Dakota St.,H,91,82
2117,Denver,South Dakota,V,83,88
2118,Denver,Oral Roberts,V,93,69
2119,Denver,Fort Wayne,H,76,73
2120,Denver,North Dakota St.,V,63,81
2121,Denver,Western Ill.,V,78,72
2122,Denver,IUPUI,H,72,83
2123,Denver,Omaha,H,83,84
2124,Denver,South Dakota St.,V,64,88
2125,Denver,South Dakota St.,N,73,83
2126,Detroit Mercy,ETSU,V,78,107
2127,Detroit Mercy,Illinois,V,69,89
2128,Detroit Mercy,Florida St.,V,71,100
2129,Detroit Mercy,New Hampshire,V,70,86
2130,Detroit Mercy,Manhattan,H,81,84
2131,Detroit Mercy,Eastern Mich.,H,61,87
2132,Detroit Mercy,Murray St.,V,76,86
2133,Detroit Mercy,Toledo,V,65,73
2134,Detroit Mercy,Bowling Green,V,61,74
2135,Detroit Mercy,Western Ky.,H,85,79
2136,Detroit Mercy,Fort Wayne,H,86,93
2137,Detroit Mercy,Northern Ky.,H,70,81
2138,Detroit Mercy,Wright St.,H,72,85
2139,Detroit Mercy,Ill.-Chicago,V,64,78
2140,Detroit Mercy,Valparaiso,V,74,81
2141,Detroit Mercy,Oakland,V,93,88
2142,Detroit Mercy,Youngstown St.,H,87,71
2143,Detroit Mercy,Wright St.,V,88,106
2144,Detroit Mercy,Northern Ky.,V,87,101
2145,Detroit Mercy,Milwaukee,H,69,73
2146,Detroit Mercy,Green Bay,H,93,92
2147,Detroit Mercy,Cleveland St.,V,73,90
2148,Detroit Mercy,Youngstown St.,V,90,80
2149,Detroit Mercy,Oakland,H,80,89
2150,Detroit Mercy,Ill.-Chicago,H,69,74
2151,Detroit Mercy,Valparaiso,H,63,83
2152,Detroit Mercy,Cleveland St.,H,91,83
2153,Detroit Mercy,Milwaukee,V,81,74
2154,Detroit Mercy,Green Bay,V,81,89
2155,Detroit Mercy,Milwaukee,N,60,85
2156,Drake,South Dakota,H,74,79
2157,Drake,UMKC,V,62,68
2158,Drake,Iona,N,53,64
2159,Drake,UC Davis,N,58,64
2160,Drake,DePaul,V,75,77
2161,Drake,Fresno St.,H,76,78
2162,Drake,Jackson St.,H,63,68
2163,Drake,Iowa St.,N,80,97
2164,Drake,South Dakota St.,H,75,83
2165,Drake,Mississippi Val.,H,101,69
2166,Drake,Loyola Chicago,H,102,98
2167,Drake,Southern Ill.,V,69,83
2168,Drake,Wichita St.,V,65,90
2169,Drake,Evansville,H,88,76
2170,Drake,Indiana St.,H,87,70
2171,Drake,UNI,V,60,79
2172,Drake,Southern Ill.,H,88,84
2173,Drake,Illinois St.,V,58,72
2174,Drake,Missouri St.,V,72,71
2175,Drake,UNI,H,63,71
2176,Drake,Wichita St.,H,69,77
2177,Drake,Bradley,V,72,79
2178,Drake,Illinois St.,H,53,82
2179,Drake,Indiana St.,V,60,84
2180,Drake,Evansville,V,70,87
2181,Drake,Missouri St.,H,73,76
2182,Drake,Loyola Chicago,V,65,80
2183,Drake,Bradley,H,74,82
2184,Drake,Bradley,N,58,67
2185,Drexel,Monmouth,V,65,78
2186,Drexel,Rutgers,V,66,87
2187,Drexel,Hartford,H,87,73
2188,Drexel,North Texas,V,83,62
2189,Drexel,Niagara,V,74,93
2190,Drexel,La Salle,H,78,89
2191,Drexel,Lafayette,V,74,70
2192,Drexel,High Point,V,78,72
2193,Drexel,Saint Joseph's,H,71,72
2194,Drexel,Rider,V,82,90
2195,Drexel,Quinnipiac,V,91,74
2196,Drexel,Penn,V,67,75
2197,Drexel,James Madison,V,67,78
2198,Drexel,Northeastern,H,70,75
2199,Drexel,UNCW,H,72,90
2200,Drexel,Northeastern,V,75,92
2201,Drexel,Delaware,H,76,60
2202,Drexel,Elon,V,73,93
2203,Drexel,UNCW,V,74,87
2204,Drexel,Hofstra,H,81,80
2205,Drexel,Col. of Charleston,H,76,90
2206,Drexel,William & Mary,V,85,108
2207,Drexel,Towson,V,103,104
2208,Drexel,Hofstra,V,77,79
2209,Drexel,William & Mary,H,79,61
2210,Drexel,Towson,H,65,69
2211,Drexel,Delaware,V,67,68
2212,Drexel,Elon,H,56,65
2213,Drexel,James Madison,H,64,70
2214,Drexel,Col. of Charleston,V,67,80
2215,Drexel,James Madison,N,70,80
2216,Duke,Marist,H,94,49
2217,Duke,Grand Canyon,H,96,61
2218,Duke,Kansas,N,75,77
2219,Duke,Penn St.,N,78,68
2220,Duke,Rhode Island,N,75,65
2221,Duke,William & Mary,H,88,67
2222,Duke,Appalachian St.,H,93,58
2223,Duke,Michigan St.,H,78,69
2224,Duke,Maine,H,94,55
2225,Duke,Florida,N,84,74
2226,Duke,UNLV,N,94,45
2227,Duke,Tennessee St.,H,65,55
2228,Duke,Elon,N,72,61
2229,Duke,Virginia Tech,V,75,89
2230,Duke,Georgia Tech,H,110,57
2231,Duke,Boston College,H,93,82
2232,Duke,Florida St.,V,72,88
2233,Duke,Louisville,V,69,78
2234,Duke,Miami (FL),H,70,58
2235,Duke,North Carolina St.,H,82,84
2236,Duke,Wake Forest,V,85,83
2237,Duke,Notre Dame,V,84,74
2238,Duke,Pittsburgh,H,72,64
2239,Duke,North Carolina,H,86,78
2240,Duke,Clemson,H,64,62
2241,Duke,Virginia,V,65,55
2242,Duke,Wake Forest,H,99,94
2243,Duke,Syracuse,V,75,78
2244,Duke,Miami (FL),V,50,55
2245,Duke,Florida St.,H,75,70
2246,Duke,North Carolina,V,83,90
2247,Duke,Clemson,N,79,72
2248,Duke,Louisville,N,81,77
2249,Duke,North Carolina,N,93,83
2250,Duke,Notre Dame,N,75,69
2251,Duke,Troy,N,87,65
2252,Duke,South Carolina,N,81,88
2253,Duquesne,Loyola Maryland,H,65,60
2254,Duquesne,Penn St.,V,74,82
2255,Duquesne,Saint Francis (PA),H,89,75
2256,Duquesne,Canisius,H,77,78
2257,Duquesne,Kentucky,V,59,93
2258,Duquesne,UT Martin,H,63,66
2259,Duquesne,Cleveland St.,H,78,71
2260,Duquesne,UMBC,H,72,81
2261,Duquesne,Pittsburgh,N,64,55
2262,Duquesne,Robert Morris,V,60,64
2263,Duquesne,Central Conn. St.,H,70,67
2264,Duquesne,Jackson St.,H,74,62
2265,Duquesne,Colgate,H,70,57
2266,Duquesne,Fordham,V,75,72
2267,Duquesne,VCU,H,87,94
2268,Duquesne,La Salle,V,81,88
2269,Duquesne,Saint Louis,H,73,66
2270,Duquesne,Dayton,H,57,76
2271,Duquesne,George Washington,V,63,65
2272,Duquesne,Rhode Island,H,69,90
2273,Duquesne,Davidson,V,60,74
2274,Duquesne,Richmond,V,90,101
2275,Duquesne,St. Bonaventure,H,64,71
2276,Duquesne,Dayton,V,53,90
2277,Duquesne,Saint Louis,V,81,87
2278,Duquesne,Massachusetts,H,96,66
2279,Duquesne,George Washington,H,70,77
2280,Duquesne,Fordham,H,52,70
2281,Duquesne,St. Bonaventure,V,77,80
2282,Duquesne,George Mason,V,62,63
2283,Duquesne,Saint Joseph's,H,60,63
2284,Duquesne,Saint Louis,N,71,72
2285,ETSU,Fordham,H,96,59
2286,ETSU,Detroit Mercy,H,107,78
2287,ETSU,UNCW,V,59,68
2288,ETSU,Milwaukee,N,86,62
2289,ETSU,South Dakota St.,N,71,59
2290,ETSU,UC Irvine,N,72,66
2291,ETSU,Dayton,V,61,75
2292,ETSU,Mississippi St.,V,67,65
2293,ETSU,Morehead St.,V,78,68
2294,ETSU,Tennessee,H,68,72
2295,ETSU,Savannah St.,H,92,71
2296,ETSU,VMI,H,102,75
2297,ETSU,The Citadel,V,115,71
2298,ETSU,Mercer,V,67,58
2299,ETSU,UNCG,H,79,83
2300,ETSU,Western Caro.,H,75,52
2301,ETSU,Furman,V,62,75
2302,ETSU,Wofford,H,79,72
2303,ETSU,Samford,V,96,86
2304,ETSU,Chattanooga,H,76,71
2305,ETSU,VMI,V,81,71
2306,ETSU,Wofford,V,76,79
2307,ETSU,The Citadel,H,90,69
2308,ETSU,Mercer,H,88,71
2309,ETSU,Samford,H,79,77
2310,ETSU,Chattanooga,V,65,51
2311,ETSU,Furman,H,93,81
2312,ETSU,Western Caro.,V,68,52
2313,ETSU,UNCG,V,66,72
2314,ETSU,Mercer,N,73,66
2315,ETSU,Samford,N,81,72
2316,ETSU,UNCG,N,79,74
2317,ETSU,Florida,N,65,80
2318,East Carolina,Grambling,H,72,57
2319,East Carolina,N.C. A&T,H,61,51
2320,East Carolina,Charlotte,V,64,76
2321,East Carolina,Stetson,H,73,50
2322,East Carolina,Florida A&M,H,82,62
2323,East Carolina,Mercer,N,66,70
2324,East Carolina,Air Force,N,70,63
2325,East Carolina,Hampton,H,68,48
2326,East Carolina,N.C. Central,H,69,56
2327,East Carolina,Virginia,V,53,76
2328,East Carolina,Col. of Charleston,H,35,53
2329,East Carolina,UNCW,V,71,81
2330,East Carolina,Presbyterian,H,76,56
2331,East Carolina,South Fla.,H,60,49
2332,East Carolina,SMU,H,44,75
2333,East Carolina,UCF,V,45,48
2334,East Carolina,Temple,V,62,81
2335,East Carolina,Houston,H,58,74
2336,East Carolina,Cincinnati,H,46,55
2337,East Carolina,UConn,V,65,72
2338,East Carolina,Tulsa,H,69,66
2339,East Carolina,Memphis,V,50,57
2340,East Carolina,SMU,V,46,86
2341,East Carolina,Tulane,H,74,65
2342,East Carolina,South Fla.,V,57,64
2343,East Carolina,Temple,H,78,64
2344,East Carolina,UCF,H,58,61
2345,East Carolina,Tulane,V,76,73
2346,East Carolina,Tulsa,V,66,74
2347,East Carolina,UConn,H,66,62
2348,East Carolina,Houston,V,51,73
2349,East Carolina,Temple,N,80,69
2350,East Carolina,SMU,N,77,81
2351,Eastern Ill.,Troy,V,67,70
2352,Eastern Ill.,Saint Louis,V,69,74
2353,Eastern Ill.,Western Ill.,H,73,64
2354,Eastern Ill.,Troy,H,71,67
2355,Eastern Ill.,South Ala.,H,72,62
2356,Eastern Ill.,Bradley,H,83,87
2357,Eastern Ill.,Ill.-Chicago,V,90,76
2358,Eastern Ill.,Northern Ky.,V,70,80
2359,Eastern Ill.,Western Ill.,V,63,49
2360,Eastern Ill.,Missouri,V,67,64
2361,Eastern Ill.,Indiana St.,V,85,88
2362,Eastern Ill.,Jacksonville St.,H,56,57
2363,Eastern Ill.,Morehead St.,V,75,85
2364,Eastern Ill.,Eastern Ky.,V,74,60
2365,Eastern Ill.,Murray St.,H,72,83
2366,Eastern Ill.,Austin Peay,H,84,92
2367,Eastern Ill.,UT Martin,V,71,82
2368,Eastern Ill.,Southeast Mo. St.,V,71,83
2369,Eastern Ill.,Belmont,H,64,77
2370,Eastern Ill.,SIUE,H,75,60
2371,Eastern Ill.,Tennessee St.,V,77,67
2372,Eastern Ill.,Tennessee Tech,H,68,87
2373,Eastern Ill.,UT Martin,H,81,71
2374,Eastern Ill.,Southeast Mo. St.,H,86,80
2375,Eastern Ill.,Austin Peay,V,80,85
2376,Eastern Ill.,Murray St.,V,82,65
2377,Eastern Ill.,SIUE,V,59,78
2378,Eastern Ky.,IUPUI,H,97,87
2379,Eastern Ky.,UNCW,H,69,78
2380,Eastern Ky.,Auburn,V,64,85
2381,Eastern Ky.,Texas Tech,V,71,90
2382,Eastern Ky.,Idaho St.,N,91,82
2383,Eastern Ky.,Georgia St.,N,65,82
2384,Eastern Ky.,Western Ky.,H,78,59
2385,Eastern Ky.,Marshall,H,89,80
2386,Eastern Ky.,Jacksonville,V,80,76
2387,Eastern Ky.,Ball St.,V,86,91
2388,Eastern Ky.,Louisville,V,56,87
2389,Eastern Ky.,Norfolk St.,V,80,87
2390,Eastern Ky.,Manhattan,V,54,81
