,3,4,5,6,7
3048,Georgia St.,UT Arlington,V,62.0,70.0
3049,Georgia St.,Texas St.,V,76.0,86.0
3050,Georgia St.,Ga. Southern,H,70.0,79.0
3051,Georgia St.,Little Rock,H,,
3052,Georgia Tech,NC State,V,82.0,81.0
3053,Georgia Tech,Elon,H,64.0,41.0
3054,Georgia Tech,Georgia,V,78.0,82.0
3055,Georgia Tech,Arkansas,H,61.0,62.0
3056,Georgia Tech,Bethune-Cookman,H,68.0,65.0
3057,Georgia Tech,Nebraska,H,73.0,56.0
3058,Georgia Tech,Syracuse,H,63.0,97.0
3059,Georgia Tech,Kentucky,V,53.0,67.0
3060,Georgia Tech,Ball St.,H,47.0,65.0
3061,Georgia Tech,Boise St.,N,74.0,60.0
3062,Georgia Tech,Houston,N,59.0,70.0
3063,Georgia Tech,Hawaii,V,70.0,53.0
3064,Georgia Tech,Florida St.,V,58.0,70.0
3065,Georgia Tech,North Carolina,V,96.0,83.0
3066,Georgia Tech,Duke,H,64.0,73.0
3067,Georgia Tech,Boston College,V,71.0,52.0
3068,Georgia Tech,Notre Dame,H,74.0,78.0
3069,Georgia Tech,Virginia,H,58.0,63.0
3070,Georgia Tech,Louisville,V,64.0,68.0
3071,Georgia Tech,NC State,H,64.0,58.0
3072,Georgia Tech,Morehouse,H,82.0,54.0
3073,Georgia Tech,Notre Dame,V,72.0,80.0
3074,Georgia Tech,Virginia Tech,H,76.0,57.0
3075,Georgia Tech,Pittsburgh,V,64.0,73.0
3076,Georgia Tech,Louisville,H,64.0,58.0
3077,Georgia Tech,Wake Forest,V,86.0,79.0
3078,Georgia Tech,Syracuse,V,72.0,79.0
3079,Georgia Tech,Clemson,H,68.0,59.0
3080,Georgia Tech,Miami (FL),H,,
3081,Georgia Tech,Pittsburgh,H,,
3082,Georgia Tech,Clemson,V,,
3083,Gonzaga,Alabama St.,H,95.0,64.0
3084,Gonzaga,Ark.-Pine Bluff,H,110.0,60.0
3085,Gonzaga,North Dakota,H,97.0,66.0
3086,Gonzaga,Texas A&M,V,79.0,49.0
3087,Gonzaga,UT Arlington,H,72.0,66.0
3088,Gonzaga,CSU Bakersfield,H,77.0,49.0
3089,Gonzaga,Southern Miss.,N,94.0,69.0
3090,Gonzaga,Oregon,N,73.0,72.0
3091,Gonzaga,Michigan,N,64.0,82.0
3092,Gonzaga,Texas Southern,H,101.0,62.0
3093,Gonzaga,Washington,V,83.0,76.0
3094,Gonzaga,Arizona,V,84.0,80.0
3095,Gonzaga,North Carolina,H,94.0,81.0
3096,Gonzaga,Eastern Wash.,H,112.0,77.0
3097,Gonzaga,Detroit Mercy,H,93.0,72.0
3098,Gonzaga,Portland,V,85.0,72.0
3099,Gonzaga,Pepperdine,H,75.0,70.0
3100,Gonzaga,San Diego,V,94.0,50.0
3101,Gonzaga,LMU (CA),V,87.0,62.0
3102,Gonzaga,Santa Clara,H,104.0,54.0
3103,Gonzaga,BYU,H,92.0,69.0
3104,Gonzaga,Pacific,H,92.0,59.0
3105,Gonzaga,Santa Clara,V,87.0,72.0
3106,Gonzaga,San Francisco,V,83.0,79.0
3107,Gonzaga,LMU (CA),H,85.0,67.0
3108,Gonzaga,Saint Mary's (CA),V,90.0,60.0
3109,Gonzaga,Pepperdine,V,89.0,77.0
3110,Gonzaga,San Francisco,H,71.0,54.0
3111,Gonzaga,BYU,V,78.0,91.0
3112,Gonzaga,San Diego,H,94.0,59.0
3113,Gonzaga,Saint Mary's (CA),H,,
3114,Grambling,East Tex. Baptist,H,102.0,70.0
3115,Grambling,Ecclesia,H,147.0,52.0
3116,Grambling,Southeastern La.,V,81.0,70.0
3117,Grambling,San Jose St.,V,76.0,83.0
3118,Grambling,Oregon St.,V,58.0,80.0
3119,Grambling,Portland St.,N,74.0,84.0
3120,Grambling,UC Santa Barbara,V,58.0,67.0
3121,Grambling,Paul Quinn,H,79.0,69.0
3122,Grambling,LMU (CA),V,67.0,83.0
3123,Grambling,La.-Monroe,V,66.0,61.0
3124,Grambling,Rust,H,82.0,54.0
3125,Grambling,Marquette,V,72.0,93.0
3126,Grambling,Dayton,V,53.0,81.0
3127,Grambling,Alabama A&M,H,70.0,60.0
3128,Grambling,Alabama St.,H,68.0,63.0
3129,Grambling,Southern U.,V,61.0,56.0
3130,Grambling,Alcorn,V,69.0,87.0
3131,Grambling,Prairie View,H,57.0,64.0
3132,Grambling,Texas Southern,H,61.0,68.0
3133,Grambling,Jackson St.,V,53.0,71.0
3134,Grambling,Ark.-Pine Bluff,V,49.0,47.0
3135,Grambling,Mississippi Val.,V,90.0,65.0
3136,Grambling,Southern U.,H,66.0,62.0
3137,Grambling,Alcorn,H,80.0,71.0
3138,Grambling,Prairie View,V,69.0,75.0
3139,Grambling,Texas Southern,V,79.0,93.0
3140,Grambling,Jackson St.,H,63.0,61.0
3141,Grambling,Ark.-Pine Bluff,H,,
3142,Grambling,Mississippi Val.,H,,
3143,Grambling,Alabama A&M,V,,
3144,Grambling,Alabama St.,V,,
3145,Grand Canyon,Davenport,H,73.0,82.0
3146,Grand Canyon,Illinois,H,71.0,83.0
3147,Grand Canyon,San Diego St.,V,61.0,86.0
3148,Grand Canyon,Ark.-Pine Bluff,H,67.0,54.0
3149,Grand Canyon,Montana St.,H,69.0,56.0
3150,Grand Canyon,Valparaiso,N,74.0,78.0
3151,Grand Canyon,Fordham,N,58.0,70.0
3152,Grand Canyon,Illinois St.,N,68.0,63.0
3153,Grand Canyon,Purdue Fort Wayne,H,60.0,71.0
3154,Grand Canyon,Mount St. Mary's,H,75.0,67.0
3155,Grand Canyon,Liberty,N,61.0,70.0
3156,Grand Canyon,UNI,H,58.0,82.0
3157,Grand Canyon,New Mexico,V,71.0,91.0
3158,Grand Canyon,Eastern Ill.,H,85.0,63.0
3159,Grand Canyon,CSU Bakersfield,V,62.0,69.0
3160,Grand Canyon,California Baptist,H,57.0,61.0
3161,Grand Canyon,Chicago St.,V,78.0,64.0
3162,Grand Canyon,Kansas City,V,69.0,66.0
3163,Grand Canyon,Seattle U,H,80.0,77.0
3164,Grand Canyon,Utah Valley,H,69.0,73.0
3165,Grand Canyon,UTRGV,V,87.0,79.0
3166,Grand Canyon,New Mexico St.,V,52.0,72.0
3167,Grand Canyon,California Baptist,V,103.0,98.0
3168,Grand Canyon,Kansas City,H,71.0,66.0
3169,Grand Canyon,Chicago St.,H,71.0,47.0
3170,Grand Canyon,Seattle U,V,89.0,95.0
3171,Grand Canyon,Utah Valley,V,80.0,92.0
3172,Grand Canyon,New Mexico St.,H,53.0,67.0
3173,Grand Canyon,UTRGV,H,,
3174,Grand Canyon,CSU Bakersfield,H,,
3175,Green Bay,Purdue,V,57.0,79.0
3176,Green Bay,Wis.-Stout,H,115.0,64.0
3177,Green Bay,New Mexico,V,78.0,93.0
3178,Green Bay,Wisconsin,V,70.0,88.0
3179,Green Bay,CSUN,H,85.0,84.0
3180,Green Bay,Colgate,H,81.0,99.0
3181,Green Bay,Montana St.,V,98.0,72.0
3182,Green Bay,Xavier,V,71.0,84.0
3183,Green Bay,Eastern Ill.,V,80.0,93.0
3184,Green Bay,UCF,V,66.0,79.0
3185,Green Bay,Evansville,H,62.0,72.0
3186,Green Bay,Concordia Chicago,H,126.0,64.0
3187,Green Bay,Northern Ill.,V,85.0,84.0
3188,Green Bay,Wright St.,V,84.0,90.0
3189,Green Bay,Northern Ky.,V,73.0,59.0
3190,Green Bay,UIC,H,85.0,71.0
3191,Green Bay,IUPUI,H,78.0,93.0
3192,Green Bay,Milwaukee,H,80.0,87.0
3193,Green Bay,Oakland,H,73.0,69.0
3194,Green Bay,Detroit Mercy,H,83.0,80.0
3195,Green Bay,Cleveland St.,V,78.0,74.0
3196,Green Bay,Youngstown St.,V,94.0,98.0
3197,Green Bay,Northern Ky.,H,62.0,71.0
3198,Green Bay,Wright St.,H,92.0,89.0
3199,Green Bay,IUPUI,V,91.0,85.0
3200,Green Bay,UIC,V,58.0,71.0
3201,Green Bay,Milwaukee,V,94.0,90.0
3202,Green Bay,Detroit Mercy,V,84.0,67.0
3203,Green Bay,Oakland,V,88.0,92.0
3204,Green Bay,Youngstown St.,H,102.0,92.0
3205,Green Bay,Cleveland St.,H,,
3206,Hampton,Mid-Atlantic Christ.,H,112.0,52.0
3207,Hampton,Apprentice,H,95.0,63.0
3208,Hampton,William & Mary,V,65.0,78.0
3209,Hampton,Regent,H,93.0,50.0
3210,Hampton,Illinois,V,71.0,120.0
3211,Hampton,San Francisco,V,73.0,89.0
3212,Hampton,CSU Bakersfield,V,57.0,70.0
3213,Hampton,Richmond,H,63.0,80.0
3214,Hampton,Howard,H,91.0,94.0
3215,Hampton,Norfolk St.,H,64.0,53.0
3216,Hampton,Southern Ill.,V,53.0,75.0
3217,Hampton,Kent St.,V,64.0,103.0
3218,Hampton,Saint Peter's,H,70.0,67.0
3219,Hampton,Charleston So.,H,92.0,85.0
3220,Hampton,USC Upstate,V,73.0,83.0
3221,Hampton,Longwood,H,83.0,80.0
3222,Hampton,Winthrop,H,95.0,116.0
3223,Hampton,UNC Asheville,V,88.0,86.0
3224,Hampton,Gardner-Webb,V,67.0,81.0
3225,Hampton,Campbell,H,83.0,74.0
3226,Hampton,Radford,V,79.0,83.0
3227,Hampton,Presbyterian,H,87.0,81.0
3228,Hampton,High Point,V,85.0,88.0
3229,Hampton,Charleston So.,V,72.0,85.0
3230,Hampton,UNC Asheville,H,80.0,70.0
3231,Hampton,Campbell,V,49.0,75.0
3232,Hampton,Longwood,V,68.0,76.0
3233,Hampton,Gardner-Webb,H,87.0,77.0
3234,Hampton,Winthrop,V,87.0,81.0
3235,Hampton,Radford,H,78.0,81.0
3236,Hampton,USC Upstate,H,,
3237,Hartford,Central Conn. St.,V,74.0,59.0
3238,Hartford,Winthrop,H,57.0,67.0
3239,Hartford,Marist,V,62.0,51.0
3240,Hartford,Gordon,H,86.0,79.0
3241,Hartford,Oakland,V,50.0,60.0
3242,Hartford,Emerson,H,78.0,63.0
3243,Hartford,Merrimack,H,58.0,62.0
3244,Hartford,SMU,V,58.0,90.0
3245,Hartford,Texas St.,V,55.0,69.0
3246,Hartford,St. Francis Brooklyn,H,78.0,84.0
3247,Hartford,Sacred Heart,H,62.0,79.0
3248,Hartford,Wagner,H,71.0,63.0
3249,Hartford,Cornell,H,80.0,76.0
3250,Hartford,Northwestern,V,67.0,66.0
3251,Hartford,Bowling Green,V,68.0,81.0
3252,Hartford,New Hampshire,H,61.0,52.0
3253,Hartford,UMass Lowell,V,80.0,68.0
3254,Hartford,Stony Brook,H,68.0,65.0
3255,Hartford,Vermont,V,57.0,74.0
3256,Hartford,UMBC,H,60.0,69.0
3257,Hartford,Albany (NY),V,62.0,48.0
3258,Hartford,Binghamton,H,73.0,57.0
3259,Hartford,Maine,V,55.0,49.0
3260,Hartford,UMBC,V,59.0,70.0
3261,Hartford,Vermont,H,68.0,69.0
3262,Hartford,Albany (NY),H,66.0,60.0
3263,Hartford,UMass Lowell,H,67.0,74.0
3264,Hartford,New Hampshire,V,63.0,67.0
3265,Hartford,Binghamton,V,75.0,74.0
3266,Hartford,Stony Brook,V,65.0,54.0
3267,Hartford,Maine,H,,
3268,Harvard,MIT,H,84.0,27.0
3269,Harvard,Northeastern,V,79.0,84.0
3270,Harvard,Maine,H,67.0,46.0
3271,Harvard,Siena,H,59.0,56.0
3272,Harvard,Buffalo,N,76.0,88.0
3273,Harvard,Holy Cross,V,82.0,74.0
3274,Harvard,Texas A&M,N,62.0,51.0
3275,Harvard,Maryland,N,73.0,80.0
3276,Harvard,Southern California,N,62.0,77.0
3277,Harvard,Massachusetts,H,89.0,55.0
3278,Harvard,George Washington,V,88.0,75.0
3279,Harvard,Howard,V,60.0,55.0
3280,Harvard,California,V,71.0,63.0
3281,Harvard,San Francisco,V,84.0,81.0
3282,Harvard,UC Irvine,H,77.0,73.0
3283,Harvard,Dartmouth,H,67.0,62.0
3284,Harvard,Dartmouth,V,70.0,66.0
3285,Harvard,Penn,V,72.0,75.0
3286,Harvard,Princeton,V,69.0,70.0
3287,Harvard,Yale,V,78.0,77.0
3288,Harvard,Brown,V,71.0,72.0
3289,Harvard,Cornell,H,85.0,63.0
3290,Harvard,Columbia,H,77.0,73.0
3291,Harvard,Princeton,H,61.0,60.0
3292,Harvard,Penn,H,69.0,65.0
3293,Harvard,Columbia,V,77.0,69.0
3294,Harvard,Cornell,V,,
3295,Harvard,Brown,H,,
3296,Harvard,Yale,H,,
3297,Hawaii,Florida A&M,H,65.0,52.0
3298,Hawaii,South Dakota,H,75.0,81.0
3299,Hawaii,Pacific,H,72.0,67.0
3300,Hawaii,Portland St.,H,83.0,75.0
3301,Hawaii,Illinois,V,53.0,66.0
3302,Hawaii,New Orleans,H,79.0,71.0
3303,Hawaii,San Francisco,H,85.0,75.0
3304,Hawaii,Hawaii Pacific,H,58.0,41.0
3305,Hawaii,Oregon,V,64.0,89.0
3306,Hawaii,Samford,H,94.0,73.0
3307,Hawaii,UTEP,H,67.0,63.0
3308,Hawaii,Washington,H,61.0,72.0
3309,Hawaii,Georgia Tech,H,53.0,70.0
3310,Hawaii,Maine,H,91.0,51.0
3311,Hawaii,Cal St. Fullerton,V,75.0,69.0
3312,Hawaii,UC Irvine,V,60.0,74.0
3313,Hawaii,Cal Poly,H,65.0,61.0
3314,Hawaii,UC Santa Barbara,H,70.0,63.0
3315,Hawaii,UC Davis,H,76.0,75.0
3316,Hawaii,CSUN,H,80.0,75.0
3317,Hawaii,UC Santa Barbara,V,66.0,76.0
3318,Hawaii,Cal Poly,V,75.0,79.0
3319,Hawaii,Long Beach St.,H,49.0,50.0
3320,Hawaii,UC Irvine,H,63.0,70.0
3321,Hawaii,UC Riverside,V,56.0,55.0
3322,Hawaii,Long Beach St.,V,60.0,64.0
3323,Hawaii,Cal St. Fullerton,H,70.0,59.0
3324,Hawaii,UC Riverside,H,,
3325,Hawaii,UC Davis,V,,
3326,Hawaii,CSUN,V,,
3327,High Point,William & Mary,H,56.0,70.0
3328,High Point,Wofford,V,61.0,89.0
3329,High Point,Boston College,V,33.0,59.0
3330,High Point,Belmont,V,51.0,90.0
3331,High Point,Saint Louis,V,55.0,67.0
3332,High Point,Eastern Wash.,H,74.0,90.0
3333,High Point,Greensboro,H,90.0,73.0
3334,High Point,North Florida,V,70.0,93.0
3335,High Point,Elon,H,70.0,66.0
3336,High Point,Fla. Atlantic,V,64.0,81.0
3337,High Point,Valparaiso,H,72.0,87.0
3338,High Point,Belmont Abbey,H,92.0,66.0
3339,High Point,Texas,V,58.0,89.0
3340,High Point,Radford,V,62.0,73.0
3341,High Point,Winthrop,H,57.0,79.0
3342,High Point,Presbyterian,V,62.0,77.0
3343,High Point,UNC Asheville,V,68.0,66.0
3344,High Point,Charleston So.,H,60.0,79.0
3345,High Point,USC Upstate,V,70.0,62.0
3346,High Point,Gardner-Webb,H,76.0,79.0
3347,High Point,Longwood,H,62.0,72.0
3348,High Point,Campbell,V,62.0,57.0
3349,High Point,Hampton,H,88.0,85.0
3350,High Point,Radford,H,70.0,81.0
3351,High Point,Gardner-Webb,V,55.0,86.0
3352,High Point,Charleston So.,V,63.0,66.0
3353,High Point,USC Upstate,H,62.0,54.0
3354,High Point,Presbyterian,H,82.0,70.0
3355,High Point,Longwood,V,54.0,57.0
3356,High Point,UNC Asheville,H,76.0,80.0
3357,High Point,Winthrop,V,,
3358,Hofstra,San Jose St.,H,71.0,79.0
3359,Hofstra,Monmouth,H,94.0,74.0
3360,Hofstra,Bucknell,V,71.0,86.0
3361,Hofstra,New York Tech,H,111.0,69.0
3362,Hofstra,UCLA,V,88.0,78.0
3363,Hofstra,Cal St. Fullerton,V,79.0,57.0
3364,Hofstra,San Diego,V,69.0,79.0
3365,Hofstra,Holy Cross,N,91.0,69.0
3366,Hofstra,Canisius,N,64.0,57.0
3367,Hofstra,St. Bonaventure,V,45.0,73.0
3368,Hofstra,Stony Brook,H,71.0,63.0
3369,Hofstra,Princeton,V,87.0,72.0
3370,Hofstra,Manhattan,H,63.0,51.0
3371,Hofstra,James Madison,V,82.0,76.0
3372,Hofstra,Towson,V,75.0,67.0
3373,Hofstra,William & Mary,H,61.0,88.0
3374,Hofstra,Elon,H,102.0,75.0
3375,Hofstra,Northeastern,V,74.0,72.0
3376,Hofstra,UNCW,V,63.0,61.0
3377,Hofstra,Col. of Charleston,V,67.0,69.0
3378,Hofstra,Delaware,H,71.0,73.0
3379,Hofstra,Drexel,H,72.0,59.0
3380,Hofstra,Elon,V,86.0,63.0
3381,Hofstra,William & Mary,V,83.0,60.0
3382,Hofstra,Northeastern,H,75.0,71.0
3383,Hofstra,Col. of Charleston,H,76.0,63.0
3384,Hofstra,UNCW,H,78.0,64.0
3385,Hofstra,Drexel,V,81.0,74.0
3386,Hofstra,Delaware,V,78.0,62.0
3387,Hofstra,Towson,H,65.0,76.0
3388,Hofstra,James Madison,H,,
3389,Holy Cross,Maryland,V,71.0,95.0
3390,Holy Cross,New Hampshire,V,83.0,87.0
3391,Holy Cross,Fairfield,H,63.0,68.0
3392,Holy Cross,Northeastern,H,44.0,101.0
3393,Holy Cross,Harvard,H,74.0,82.0
3394,Holy Cross,Fla. Atlantic,V,69.0,87.0
3395,Holy Cross,Hofstra,N,69.0,91.0
3396,Holy Cross,Mercer,N,81.0,67.0
3397,Holy Cross,San Diego,V,51.0,68.0
3398,Holy Cross,UMass Boston,H,66.0,69.0
3399,Holy Cross,Canisius,V,72.0,80.0
3400,Holy Cross,Sacred Heart,H,68.0,89.0
3401,Holy Cross,Siena,V,62.0,74.0
3402,Holy Cross,Loyola Maryland,V,70.0,80.0
3403,Holy Cross,Navy,H,63.0,61.0
3404,Holy Cross,Lafayette,V,64.0,82.0
3405,Holy Cross,Bucknell,V,60.0,75.0
3406,Holy Cross,Army West Point,H,67.0,79.0
3407,Holy Cross,American,V,69.0,81.0
3408,Holy Cross,Lehigh,H,96.0,95.0
3409,Holy Cross,Boston U.,H,64.0,79.0
3410,Holy Cross,Navy,V,66.0,81.0
3411,Holy Cross,Colgate,H,64.0,73.0
3412,Holy Cross,Loyola Maryland,H,60.0,74.0
3413,Holy Cross,Boston U.,V,68.0,77.0
3414,Holy Cross,Lehigh,V,82.0,89.0
3415,Holy Cross,Lafayette,H,62.0,72.0
3416,Holy Cross,Bucknell,H,48.0,69.0
3417,Holy Cross,Colgate,V,60.0,90.0
3418,Holy Cross,Army West Point,V,61.0,67.0
3419,Holy Cross,American,H,,
3420,Houston,Alabama St.,H,84.0,56.0
3421,Houston,BYU,H,71.0,72.0
3422,Houston,Rice,V,97.0,89.0
3423,Houston,Oregon,V,66.0,78.0
3424,Houston,Houston Baptist,H,112.0,73.0
3425,Houston,Texas St.,H,68.0,60.0
3426,Houston,South Carolina,V,76.0,56.0
3427,Houston,UT Arlington,H,71.0,63.0
3428,Houston,Oklahoma St.,H,55.0,61.0
3429,Houston,UTEP,H,77.0,57.0
3430,Houston,Portland,N,81.0,56.0
3431,Houston,Georgia Tech,N,70.0,59.0
3432,Houston,Washington,N,75.0,71.0
3433,Houston,UCF,H,78.0,63.0
3434,Houston,Temple,V,78.0,74.0
3435,Houston,Tulsa,V,61.0,63.0
3436,Houston,SMU,H,71.0,62.0
3437,Houston,Wichita St.,V,65.0,54.0
3438,Houston,UConn,H,63.0,59.0
3439,Houston,South Fla.,H,68.0,49.0
3440,Houston,East Carolina,V,69.0,59.0
3441,Houston,Cincinnati,V,62.0,64.0
3442,Houston,Tulane,H,75.0,62.0
3443,Houston,Wichita St.,H,76.0,43.0
3444,Houston,South Fla.,V,62.0,58.0
3445,Houston,SMU,V,72.0,73.0
3446,Houston,Tulsa,H,76.0,43.0
3447,Houston,Memphis,V,59.0,60.0
3448,Houston,Cincinnati,H,,
3449,Houston,UConn,V,,
3450,Houston,Memphis,H,,
3451,Houston Baptist,Tulsa,V,72.0,80.0
3452,Houston Baptist,Oral Roberts,V,81.0,95.0
3453,Houston Baptist,Texas Tech,N,74.0,103.0
3454,Houston Baptist,Michigan,V,68.0,111.0
3455,Houston Baptist,Houston,V,73.0,112.0
3456,Houston Baptist,Dayton,V,68.0,99.0
3457,Houston Baptist,Samford,H,90.0,113.0
3458,Houston Baptist,Rice,V,84.0,96.0
3459,Houston Baptist,SFA,V,68.0,96.0
3460,Houston Baptist,New Mexico,V,88.0,107.0
3461,Houston Baptist,Central Ark.,H,111.0,107.0
3462,Houston Baptist,Northwestern St.,V,79.0,106.0
3463,Houston Baptist,Lamar University,H,92.0,102.0
3464,Houston Baptist,New Orleans,H,98.0,106.0
3465,Houston Baptist,Sam Houston St.,H,75.0,95.0
3466,Houston Baptist,Nicholls St.,V,83.0,91.0
3467,Houston Baptist,McNeese,V,89.0,102.0
3468,Houston Baptist,UIW,H,82.0,84.0
3469,Houston Baptist,A&M-Corpus Christi,H,82.0,77.0
3470,Houston Baptist,Southeastern La.,V,79.0,76.0
3471,Houston Baptist,Northwestern St.,H,79.0,93.0
3472,Houston Baptist,Abilene Christian,V,67.0,81.0
3473,Houston Baptist,Lamar University,V,69.0,79.0
3474,Houston Baptist,Abilene Christian,H,68.0,82.0
3475,Houston Baptist,Sam Houston St.,V,73.0,77.0
3476,Houston Baptist,Nicholls St.,H,85.0,93.0
3477,Houston Baptist,McNeese,H,,
3478,Houston Baptist,UIW,V,,
3479,Houston Baptist,A&M-Corpus Christi,V,,
3480,Howard,Washington Adventist,H,68.0,71.0
3481,Howard,George Washington,V,62.0,76.0
3482,Howard,Notre Dame,V,50.0,79.0
3483,Howard,Robert Morris,N,65.0,85.0
3484,Howard,Toledo,V,68.0,112.0
3485,Howard,Marshall,V,63.0,91.0
3486,Howard,Ball St.,V,69.0,100.0
3487,Howard,American,V,69.0,86.0
3488,Howard,Mount St. Mary's,H,56.0,73.0
3489,Howard,Hampton,V,94.0,91.0
3490,Howard,Appalachian St.,H,59.0,81.0
3491,Howard,Regent,H,105.0,47.0
3492,Howard,Harvard,H,55.0,60.0
3493,Howard,Penn,H,62.0,81.0
3494,Howard,UMES,V,66.0,78.0
3495,Howard,Bethune-Cookman,H,73.0,102.0
3496,Howard,Norfolk St.,H,63.0,71.0
3497,Howard,South Carolina St.,H,95.0,101.0
3498,Howard,Morgan St.,V,58.0,68.0
3499,Howard,Yale,H,75.0,89.0
3500,Howard,Florida A&M,H,83.0,87.0
3501,Howard,Coppin St.,V,75.0,82.0
3502,Howard,Morgan St.,H,83.0,89.0
3503,Howard,Coppin St.,H,56.0,64.0
3504,Howard,Florida A&M,V,78.0,82.0
3505,Howard,Bethune-Cookman,V,68.0,87.0
3506,Howard,N.C. A&T,V,67.0,71.0
3507,Howard,N.C. Central,V,65.0,80.0
3508,Howard,Norfolk St.,V,,
3509,Howard,UMES,H,,
3510,Howard,Delaware St.,H,,
3511,Idaho,Evergreen St.,H,88.0,82.0
3512,Idaho,UC Riverside,V,51.0,58.0
3513,Idaho,UC Davis,N,64.0,65.0
3514,Idaho,VMI,N,68.0,67.0
3515,Idaho,Arkansas St.,V,68.0,82.0
3516,Idaho,Walla Walla,H,100.0,50.0
3517,Idaho,North Dakota St.,H,53.0,70.0
3518,Idaho,Seattle U,V,55.0,74.0
3519,Idaho,Washington St.,H,65.0,78.0
3520,Idaho,CSU Bakersfield,H,76.0,70.0
3521,Idaho,South Dakota St.,V,57.0,85.0
3522,Idaho,Idaho St.,V,60.0,62.0
3523,Idaho,Weber St.,V,68.0,69.0
3524,Idaho,Portland St.,H,72.0,61.0
3525,Idaho,Montana St.,H,68.0,71.0
3526,Idaho,Eastern Wash.,H,75.0,78.0
3527,Idaho,Montana,V,63.0,67.0
3528,Idaho,Northern Colo.,H,53.0,74.0
3529,Idaho,Southern Utah,H,45.0,73.0
3530,Idaho,Northern Ariz.,V,72.0,77.0
3531,Idaho,Sacramento St.,V,67.0,53.0
3532,Idaho,Montana St.,V,50.0,72.0
3533,Idaho,Montana,H,71.0,82.0
3534,Idaho,Eastern Wash.,V,74.0,71.0
3535,Idaho,Portland St.,V,69.0,90.0
3536,Idaho,Northern Ariz.,H,61.0,78.0
3537,Idaho,Sacramento St.,H,56.0,67.0
3538,Idaho,Northern Colo.,V,49.0,93.0
3539,Idaho,Southern Utah,V,,
3540,Idaho,Weber St.,H,,
3541,Idaho,Idaho St.,H,,
3542,Idaho St.,Wyoming,V,40.0,54.0
3543,Idaho St.,Air Force,V,89.0,79.0
3544,Idaho St.,Montana Western,H,80.0,48.0
3545,Idaho St.,Washington St.,V,61.0,72.0
3546,Idaho St.,Santa Clara,V,65.0,78.0
3547,Idaho St.,West Coast Baptist,H,102.0,43.0
3548,Idaho St.,Pepperdine,V,65.0,77.0
3549,Idaho St.,UC Santa Barbara,H,68.0,74.0
3550,Idaho St.,Pacific,V,66.0,77.0
3551,Idaho St.,Idaho,H,62.0,60.0
3552,Idaho St.,Eastern Wash.,H,75.0,69.0
3553,Idaho St.,Sacramento St.,V,49.0,68.0
3554,Idaho St.,Southern Utah,H,55.0,71.0
3555,Idaho St.,Northern Ariz.,V,71.0,67.0
3556,Idaho St.,Weber St.,H,68.0,76.0
3557,Idaho St.,Portland St.,V,76.0,82.0
3558,Idaho St.,Montana,H,74.0,77.0
3559,Idaho St.,Montana St.,H,64.0,75.0
3560,Idaho St.,Northern Colo.,V,67.0,83.0
3561,Idaho St.,Southern Utah,V,75.0,80.0
3562,Idaho St.,Northern Ariz.,H,87.0,88.0
3563,Idaho St.,Sacramento St.,H,59.0,63.0
3564,Idaho St.,Montana St.,V,69.0,73.0
3565,Idaho St.,Montana,V,63.0,78.0
3566,Idaho St.,Northern Colo.,H,72.0,85.0
3567,Idaho St.,Portland St.,H,76.0,89.0
3568,Idaho St.,Weber St.,V,,
3569,Idaho St.,Eastern Wash.,V,,
3570,Idaho St.,Idaho,V,,
3571,Illinois,Nicholls St.,H,78.0,70.0
3572,Illinois,Grand Canyon,V,83.0,71.0
3573,Illinois,Arizona,V,69.0,90.0
3574,Illinois,Hawaii,H,66.0,53.0
3575,Illinois,The Citadel,H,85.0,57.0
3576,Illinois,Hampton,H,120.0,71.0
3577,Illinois,Lindenwood (MO),H,117.0,65.0
3578,Illinois,Miami (FL),H,79.0,81.0
3579,Illinois,Maryland,V,58.0,59.0
3580,Illinois,Michigan,H,71.0,62.0
3581,Illinois,Old Dominion,H,69.0,55.0
3582,Illinois,Missouri,N,56.0,63.0
3583,Illinois,N.C. A&T,H,95.0,64.0
3584,Illinois,Michigan St.,V,56.0,76.0
3585,Illinois,Purdue,H,63.0,37.0
3586,Illinois,Wisconsin,V,71.0,70.0
3587,Illinois,Rutgers,H,54.0,51.0
3588,Illinois,Northwestern,H,75.0,71.0
3589,Illinois,Purdue,V,79.0,62.0
3590,Illinois,Michigan,V,64.0,62.0
3591,Illinois,Minnesota,H,59.0,51.0
3592,Illinois,Iowa,V,65.0,72.0
3593,Illinois,Maryland,H,66.0,75.0
3594,Illinois,Michigan St.,H,69.0,70.0
3595,Illinois,Rutgers,V,57.0,72.0
3596,Illinois,Penn St.,V,62.0,56.0
3597,Illinois,Nebraska,H,71.0,59.0
3598,Illinois,Northwestern,V,74.0,66.0
3599,Illinois,Indiana,H,,
3600,Illinois,Ohio St.,V,,
3601,Illinois,Iowa,H,,
3602,Illinois St.,Belmont,H,79.0,72.0
3603,Illinois St.,Little Rock,H,75.0,70.0
3604,Illinois St.,UCF,H,65.0,67.0
3605,Illinois St.,Cincinnati,N,65.0,66.0
3606,Illinois St.,Western Ky.,N,69.0,83.0
3607,Illinois St.,Grand Canyon,N,63.0,68.0
3608,Illinois St.,Ill. Springfield,H,76.0,57.0
3609,Illinois St.,TCU,V,69.0,81.0
3610,Illinois St.,Morehead St.,H,61.0,50.0
